Date,Open,High,Low,Close,Adj Close,Volume
2014-12-18,14.455000,14.725000,14.285000,14.325000,8.566464,772600
2014-12-19,14.330000,14.645000,14.330000,14.645000,8.757827,634000
2014-12-22,14.650000,14.975000,14.630000,14.650000,8.760818,861000
2014-12-23,14.635000,15.280000,14.635000,15.280000,9.203624,715400
2014-12-26,15.160000,15.490000,15.120000,15.245000,9.182541,385200
2014-12-29,15.200000,15.630000,15.200000,15.500000,9.336137,390800
2014-12-30,15.480000,15.625000,15.200000,15.200000,9.155435,777400
2015-01-02,15.325000,15.530000,15.230000,15.500000,9.336137,686200
2015-01-05,15.390000,15.625000,15.295000,15.470000,9.318064,886800
2015-01-06,15.470000,15.600000,15.125000,15.275000,9.200608,926600
2015-01-07,15.315000,15.375000,15.140000,15.300000,9.215669,507200
2015-01-08,15.265000,15.390000,15.200000,15.200000,9.155435,630200
2015-01-09,15.000000,15.225000,14.825000,14.965000,9.013887,842400
2015-01-12,14.975000,15.050000,14.550000,14.550000,8.763921,753800
2015-01-13,14.700000,14.840000,14.305000,14.335000,8.634418,1071000
2015-01-14,14.255000,14.690000,14.230000,14.690000,8.848248,1359600
2015-01-15,14.460000,14.720000,14.100000,14.125000,8.507928,1158600
2015-01-16,14.185000,14.470000,14.185000,14.375000,8.658512,709000
2015-01-19,14.375000,14.455000,14.165000,14.300000,8.613337,355200
2015-01-20,14.325000,14.415000,14.170000,14.295000,8.610323,747200
2015-01-21,14.370000,14.795000,14.330000,14.600000,8.794038,856400
2015-01-22,14.735000,15.140000,14.595000,14.780000,8.902454,1068800
2015-01-23,14.780000,14.835000,14.535000,14.540000,8.757895,817800
2015-01-26,14.600000,14.950000,14.530000,14.830000,8.932573,875800
2015-01-27,14.765000,15.030000,14.640000,14.800000,8.914501,608800
2015-01-28,14.800000,14.835000,14.445000,14.445000,8.700676,703600
2015-01-29,14.355000,14.605000,14.180000,14.180000,8.541058,1278800
2015-01-30,14.200000,14.200000,13.550000,13.750000,8.282055,1363600
2015-02-02,13.630000,13.780000,13.150000,13.400000,8.071239,1611600
2015-02-03,13.495000,13.730000,13.495000,13.550000,8.161590,1739200
2015-02-04,13.550000,13.890000,13.485000,13.795000,8.309159,1036200
2015-02-05,13.940000,14.160000,13.895000,14.150000,8.522986,1130800
2015-02-06,14.150000,14.190000,13.780000,13.820000,8.324221,1230400
2015-02-09,13.800000,14.040000,13.655000,14.040000,8.456730,1757200
2015-02-10,14.005000,14.165000,13.905000,14.000000,8.432637,1143600
2015-02-11,14.060000,14.345000,13.970000,14.010000,8.438662,1275800
2015-02-12,14.050000,14.380000,13.875000,14.245000,8.580209,936200
2015-02-13,14.155000,14.355000,14.095000,14.230000,8.571173,1513800
2015-02-18,14.440000,14.500000,14.155000,14.220000,8.565152,1309800
2015-02-19,14.305000,14.720000,14.300000,14.500000,8.733802,753000
2015-02-20,14.435000,14.625000,14.400000,14.490000,8.727778,511000
2015-02-23,14.495000,15.075000,14.465000,15.050000,9.065086,1592400
2015-02-24,15.050000,15.465000,14.915000,15.460000,9.312041,1227000
2015-02-25,15.300000,16.145000,15.100000,16.120001,9.709578,1739800
2015-02-26,15.955000,16.245001,15.800000,15.890000,9.571043,737000
2015-02-27,15.960000,16.260000,15.660000,15.660000,9.432508,1245600
2015-03-02,15.655000,15.985000,15.505000,15.625000,9.411427,819200
2015-03-03,15.590000,15.770000,15.300000,15.300000,9.215669,980800
2015-03-04,15.420000,15.610000,15.240000,15.395000,9.272890,1239600
2015-03-05,15.350000,15.465000,15.215000,15.350000,9.245787,937400
2015-03-06,15.300000,15.480000,14.950000,15.460000,9.312041,657400
2015-03-09,15.120000,15.180000,14.760000,15.000000,9.034968,1381200
2015-03-10,14.600000,15.310000,14.560000,15.215000,9.164473,1966000
2015-03-11,15.200000,15.740000,15.130000,15.710000,9.462625,1274600
2015-03-12,15.655000,15.825000,15.405000,15.795000,9.513821,1604000
2015-03-13,15.620000,15.620000,15.250000,15.300000,9.215669,724400
2015-03-16,15.250000,15.875000,15.220000,15.720000,9.468647,1089000
2015-03-17,15.820000,16.080000,15.755000,16.075001,9.682474,1881000
2015-03-18,15.985000,16.245001,15.820000,16.155001,9.730660,1425200
2015-03-19,16.120001,16.325001,15.920000,16.225000,9.772826,642600
2015-03-20,16.340000,16.825001,16.299999,16.504999,9.941479,1349400
2015-03-23,16.445000,16.955000,16.430000,16.924999,10.194457,605200
2015-03-24,16.910000,17.665001,16.820000,17.225000,10.375158,1564000
2015-03-25,17.400000,17.559999,16.934999,17.299999,10.420330,991400
2015-03-26,17.155001,17.174999,16.674999,16.950001,10.209516,1122000
2015-03-27,16.820000,17.350000,16.725000,17.350000,10.450447,764000
2015-03-30,16.950001,17.764999,16.825001,17.625000,10.814374,1104600
2015-03-31,17.500000,18.000000,17.500000,17.850000,10.952428,1045200
2015-04-01,18.014999,18.250000,17.725000,17.750000,10.891071,528800
2015-04-02,18.049999,18.639999,17.950001,18.190001,11.161049,1680800
2015-04-06,18.340000,18.805000,18.264999,18.575001,11.397278,782800
2015-04-07,18.500000,18.820000,18.410000,18.555000,11.385006,1243200
2015-04-08,18.660000,18.910000,18.254999,18.375000,11.274558,1162400
2015-04-09,18.455000,18.469999,17.885000,18.375000,11.274558,1312600
2015-04-10,18.250000,18.370001,17.969999,18.280001,11.216268,1041200
2015-04-13,18.385000,19.115000,18.160000,18.750000,11.504652,1371800
2015-04-14,18.760000,19.020000,18.264999,18.340000,11.253084,873600
2015-04-15,18.340000,18.850000,18.254999,18.600000,11.412616,1830600
2015-04-16,18.495001,18.594999,18.264999,18.264999,11.207066,1378400
2015-04-17,18.299999,18.379999,17.855000,18.205000,11.170250,2064200
2015-04-20,18.500000,18.545000,17.660000,18.170000,11.148775,1293600
2015-04-22,18.490000,18.490000,17.754999,17.865000,10.961634,1596000
2015-04-23,17.795000,18.360001,17.695000,18.100000,11.105825,1142400
2015-04-24,18.190001,18.455000,17.865000,18.405001,11.292968,951400
2015-04-27,18.385000,18.440001,17.725000,17.825001,10.937091,1167200
2015-04-28,17.855000,17.855000,17.455000,17.715000,10.869596,1311600
2015-04-29,17.645000,18.450001,17.610001,18.450001,11.320579,1348200
2015-04-30,18.004999,18.844999,18.004999,18.844999,11.562941,2062400
2015-05-04,18.850000,19.469999,18.844999,19.215000,11.789968,1690200
2015-05-05,19.549999,19.580000,19.080000,19.174999,11.765424,1839000
2015-05-06,19.110001,19.549999,19.020000,19.320000,11.854394,2285600
2015-05-07,19.440001,19.715000,19.059999,19.340000,11.866663,1525400
2015-05-08,19.495001,19.719999,19.305000,19.525000,11.980178,939600
2015-05-11,19.440001,19.645000,19.424999,19.535000,11.986313,829400
2015-05-12,19.540001,19.715000,19.250000,19.424999,11.918820,1763200
2015-05-13,19.405001,19.504999,19.174999,19.375000,11.888141,802800
2015-05-14,19.254999,19.469999,19.200001,19.325001,11.857462,914400
2015-05-15,19.440001,19.555000,19.355000,19.549999,11.995517,848800
2015-05-18,19.594999,19.594999,19.094999,19.309999,11.848258,929200
2015-05-19,19.260000,19.719999,19.200001,19.504999,11.967906,726800
2015-05-20,19.400000,19.600000,18.875000,18.910000,11.602824,1739200
2015-05-21,18.615000,19.014999,18.549999,18.645000,11.440227,949400
2015-05-22,18.540001,18.655001,17.580000,17.900000,10.983109,1569800
2015-05-25,17.655001,18.480000,17.540001,18.000000,11.044466,630200
2015-05-26,18.059999,18.184999,17.650000,17.650000,10.829714,568600
2015-05-27,17.650000,18.750000,17.645000,18.750000,11.504652,1097800
2015-05-28,18.355000,18.575001,17.945000,18.250000,11.197861,1468800
2015-05-29,18.350000,18.510000,17.844999,17.844999,10.949361,991200
2015-06-01,18.230000,18.230000,17.700001,17.754999,10.894137,1002600
2015-06-02,17.879999,18.555000,17.879999,18.424999,11.305236,1195200
2015-06-03,18.555000,18.740000,17.959999,18.055000,11.078216,982400
2015-06-05,18.250000,18.250000,17.780001,17.924999,10.998448,904800
2015-06-08,17.825001,18.045000,17.750000,17.750000,10.891071,411400
2015-06-09,17.775000,17.889999,17.530001,17.549999,10.768353,1148200
2015-06-10,17.730000,18.264999,17.730000,17.875000,10.967770,1115400
2015-06-11,17.959999,18.370001,17.915001,18.075001,11.090486,1245600
2015-06-12,17.910000,18.165001,17.705000,17.825001,10.937091,1593200
2015-06-15,18.045000,18.100000,17.820000,17.955000,11.016856,651800
2015-06-16,17.955000,18.105000,17.840000,17.955000,11.016856,1036000
2015-06-17,17.920000,18.174999,17.834999,18.125000,11.121165,1249800
2015-06-18,18.150000,18.415001,17.934999,18.209999,11.173316,927800
2015-06-19,18.165001,18.355000,18.090000,18.250000,11.197861,1289800
2015-06-22,18.200001,18.660000,18.174999,18.389999,11.283764,724000
2015-06-23,18.480000,18.860001,18.480000,18.834999,11.556806,891600
2015-06-24,18.750000,19.065001,18.535000,18.950001,11.627366,1111800
2015-06-25,18.934999,19.510000,18.775000,19.450001,11.934158,1402600
2015-06-26,19.465000,19.825001,19.254999,19.754999,12.121303,1022800
2015-06-29,19.530001,20.020000,19.445000,19.850000,12.179590,872800
2015-06-30,19.830000,20.865000,19.775000,20.700001,12.701135,1863000
2015-07-01,20.615000,20.865000,20.280001,20.485001,12.569219,691800
2015-07-02,20.375000,21.139999,20.305000,20.915001,12.833057,940000
2015-07-03,20.850000,21.340000,20.549999,20.549999,12.609098,405800
2015-07-06,20.495001,21.145000,20.315001,21.000000,12.885210,890000
2015-07-07,20.985001,21.200001,20.764999,21.135000,12.968044,684000
2015-07-08,21.174999,21.295000,20.500000,20.500000,12.578420,753200
2015-07-10,20.905001,20.905001,20.150000,20.405001,12.520131,681200
2015-07-13,20.430000,20.650000,20.375000,20.375000,12.501724,570400
2015-07-14,20.299999,20.584999,20.240000,20.355000,12.489450,946800
2015-07-15,20.370001,20.674999,20.254999,20.485001,12.569219,1071800
2015-07-16,20.445000,20.570000,19.834999,19.900000,12.210273,1306000
2015-07-17,19.905001,20.155001,19.469999,19.620001,12.038466,976000
2015-07-20,19.575001,19.594999,18.879999,19.250000,11.811445,1248600
2015-07-21,19.389999,19.549999,18.834999,19.190001,11.774631,758200
2015-07-22,19.004999,19.434999,18.855000,19.004999,11.661113,1046400
2015-07-23,19.080000,19.225000,18.434999,18.750000,11.504652,1320800
2015-07-24,18.695000,18.695000,18.120001,18.549999,11.381934,795600
2015-07-27,18.465000,19.200001,18.465000,18.850000,11.566010,1066000
2015-07-28,18.895000,19.225000,18.495001,18.600000,11.412616,1835400
2015-07-29,18.500000,19.625000,18.500000,19.275000,11.826782,879800
2015-07-30,19.360001,19.610001,19.025000,19.250000,11.811445,711200
2015-07-31,19.205000,19.745001,19.195000,19.475000,11.949499,1189800
2015-08-03,19.594999,19.969999,19.350000,19.629999,12.044605,1028200
2015-08-04,19.805000,19.809999,19.254999,19.325001,11.857462,1281200
2015-08-05,19.285000,19.315001,18.389999,18.450001,11.320579,1768200
2015-08-06,18.495001,18.500000,17.900000,18.090000,11.099690,1222800
2015-08-07,18.145000,18.340000,17.805000,17.830000,10.940156,606200
2015-08-10,17.674999,17.775000,17.205000,17.549999,10.768353,2080200
2015-08-11,17.455000,17.885000,17.190001,17.745001,10.888003,1577600
2015-08-12,17.594999,17.615000,17.049999,17.105000,10.495311,1819000
2015-08-13,16.975000,17.620001,16.915001,17.155001,10.525990,1394000
2015-08-14,17.325001,17.600000,17.010000,17.049999,10.461564,489200
2015-08-17,17.120001,17.165001,16.620001,16.700001,10.246813,803200
2015-08-18,16.879999,17.450001,16.615000,17.100000,10.492244,1175800
2015-08-19,17.180000,17.180000,16.330000,16.330000,10.019787,1841600
2015-08-20,16.379999,16.480000,15.905000,16.225000,9.955360,1607600
2015-08-21,16.165001,16.725000,16.035000,16.434999,10.084212,826800
2015-08-24,15.600000,16.275000,15.210000,15.850000,9.725266,1506400
2015-08-25,16.100000,16.570000,15.900000,16.250000,9.970699,1573000
2015-08-26,16.445000,16.695000,15.700000,16.500000,10.124093,1757600
2015-08-27,16.465000,17.139999,16.465000,17.004999,10.433950,1638600
2015-08-28,16.995001,17.135000,16.514999,16.840000,10.332712,1656000
2015-08-31,16.745001,16.745001,16.350000,16.639999,10.209997,1856000
2015-09-01,16.334999,16.660000,16.295000,16.295000,9.998309,1030000
2015-09-02,16.195000,16.514999,15.525000,16.150000,9.909342,1742800
2015-09-03,16.275000,16.540001,15.850000,16.365000,10.041260,1361600
2015-09-04,16.049999,16.450001,15.850000,15.995000,9.814236,1352800
2015-09-08,16.270000,16.440001,16.004999,16.155001,9.912407,1239200
2015-09-09,16.270000,16.549999,15.950000,16.100000,9.878663,1748800
2015-09-10,15.620000,15.900000,15.200000,15.875000,9.740606,2044200
2015-09-11,15.970000,16.014999,15.465000,15.465000,9.489039,1234000
2015-09-14,15.680000,16.715000,15.505000,16.575001,10.170115,1689200
2015-09-15,16.690001,17.254999,16.365000,17.174999,10.538262,1216000
2015-09-16,17.305000,17.440001,17.045000,17.250000,10.584278,1215800
2015-09-17,16.995001,17.545000,16.995001,17.215000,10.562803,836000
2015-09-18,17.165001,17.165001,16.184999,16.350000,10.032056,906400
2015-09-21,16.465000,16.620001,15.920000,15.925000,9.771283,897200
2015-09-22,15.750000,16.434999,15.175000,16.360001,10.038192,1036000
2015-09-23,16.280001,16.370001,15.340000,15.500000,9.510514,1634200
2015-09-24,15.235000,16.105000,15.025000,15.540000,9.535057,905200
2015-09-25,15.650000,15.715000,14.860000,14.860000,9.117820,1096400
2015-09-28,14.755000,15.530000,14.755000,15.270000,9.369389,1186800
2015-09-29,15.165000,15.630000,14.955000,15.490000,9.504377,1036600
2015-09-30,15.600000,15.885000,14.815000,15.050000,9.234402,1343800
2015-10-01,14.970000,15.495000,14.960000,15.185000,9.317235,653600
2015-10-02,15.190000,16.200001,15.190000,15.905000,9.759011,712600
2015-10-05,16.200001,17.455000,15.980000,17.200001,10.553599,1813000
2015-10-06,17.195000,17.250000,16.590000,16.895000,10.366460,1328800
2015-10-07,17.125000,17.445000,16.674999,16.950001,10.400207,1274800
2015-10-08,16.895000,17.350000,16.809999,16.879999,10.357256,952800
2015-10-09,17.424999,17.670000,16.790001,16.790001,10.302033,1174600
2015-10-13,16.719999,17.330000,16.605000,16.799999,10.308169,1317400
2015-10-14,16.805000,17.375000,16.795000,17.100000,10.492244,1315400
2015-10-15,17.160000,17.559999,16.809999,17.120001,10.504515,917000
2015-10-16,17.290001,17.290001,16.809999,17.125000,10.507583,1412800
2015-10-19,17.129999,17.375000,16.959999,17.250000,10.584278,624800
2015-10-20,17.379999,17.465000,17.150000,17.465000,10.716199,1012200
2015-10-21,17.469999,18.150000,17.469999,17.730000,10.878798,1161200
2015-10-22,17.740000,17.990000,17.059999,17.059999,10.467702,1232000
2015-10-23,17.225000,17.735001,17.200001,17.254999,10.587348,1173000
2015-10-26,17.375000,17.735001,17.264999,17.500000,10.737675,1065800
2015-10-27,17.620001,17.639999,16.940001,17.275000,10.599621,1202600
2015-10-28,17.180000,17.230000,17.145000,17.184999,10.544397,71000
2015-10-29,16.750000,16.980000,16.299999,16.299999,10.236732,1510000
2015-10-30,16.400000,16.504999,16.035000,16.165001,10.151952,2541400
2015-11-03,16.049999,16.355000,15.825000,16.180000,10.161373,1392600
2015-11-04,16.184999,16.190001,15.520000,15.675000,9.844220,2660000
2015-11-05,15.705000,16.715000,15.705000,16.650000,10.456539,1578200
2015-11-06,16.655001,16.945000,16.350000,16.610001,10.431420,1224000
2015-11-09,16.590000,16.905001,16.200001,16.205000,10.177074,755000
2015-11-10,16.190001,16.344999,15.650000,15.925000,10.001225,725200
2015-11-11,16.070000,16.875000,16.030001,16.875000,10.597847,1319400
2015-11-12,16.830000,17.555000,16.760000,17.000000,10.676347,1504800
2015-11-13,17.030001,17.049999,16.309999,16.615000,10.434562,890800
2015-11-16,16.735001,17.264999,16.709999,17.000000,10.676347,1400000
2015-11-17,17.180000,17.740000,17.139999,17.504999,10.993499,1134000
2015-11-18,17.490000,17.570000,17.014999,17.110001,10.745431,1401000
2015-11-19,17.275000,17.549999,17.100000,17.100000,10.739152,974000
2015-11-23,17.219999,17.735001,17.219999,17.375000,10.911857,1492600
2015-11-24,17.434999,17.735001,17.415001,17.725000,11.131661,702600
2015-11-25,17.520000,17.719999,17.254999,17.254999,10.836493,744400
2015-11-26,17.535000,17.549999,17.105000,17.299999,10.864753,543400
2015-11-27,17.400000,17.400000,16.924999,17.000000,10.676347,627400
2015-11-30,17.004999,17.740000,16.270000,16.270000,10.217893,1920800
2015-12-01,16.625000,17.434999,16.625000,17.400000,10.927556,1396200
2015-12-02,17.540001,17.889999,17.084999,17.334999,10.886738,1159000
2015-12-03,17.600000,17.950001,17.530001,17.745001,11.144222,1518600
2015-12-04,17.799999,18.000000,17.469999,17.750000,11.147364,1695200
2015-12-07,17.750000,17.870001,17.334999,17.475000,10.974658,1689800
2015-12-08,17.559999,17.559999,16.605000,16.690001,10.481660,802200
2015-12-09,16.805000,17.145000,16.705000,16.920000,10.626106,811200
2015-12-10,16.924999,17.000000,16.504999,16.504999,10.365479,634800
2015-12-11,16.485001,16.695000,16.070000,16.230000,10.192771,1204200
2015-12-14,16.139999,16.334999,15.845000,15.900000,10.084079,441000
2015-12-15,15.915000,16.020000,15.545000,15.720000,9.969918,874400
2015-12-16,15.555000,15.760000,15.350000,15.350000,9.735256,984400
2015-12-17,15.455000,16.049999,15.455000,15.875000,10.068222,1253600
2015-12-18,15.625000,15.625000,14.965000,15.130000,9.595732,1355800
2015-12-21,15.145000,15.520000,14.905000,14.905000,9.453030,1230800
2015-12-22,15.000000,15.075000,14.605000,14.935000,9.472057,753600
2015-12-23,15.005000,15.165000,14.865000,15.165000,9.617929,527200
2015-12-28,15.105000,15.225000,14.690000,14.775000,9.370582,510400
2015-12-29,14.835000,14.995000,14.505000,14.515000,9.205684,432600
2015-12-30,14.500000,14.855000,14.205000,14.395000,9.129580,793800
2016-01-04,14.390000,14.690000,14.110000,14.315000,9.078842,670600
2016-01-05,14.455000,14.985000,14.315000,14.750000,9.354726,859800
2016-01-06,14.690000,14.725000,14.340000,14.470000,9.177145,1036600
2016-01-07,14.400000,14.400000,13.875000,13.875000,8.799786,941800
2016-01-08,13.990000,14.025000,13.465000,13.615000,8.634889,1403400
2016-01-11,13.675000,13.675000,12.975000,12.975000,8.228990,1614400
2016-01-12,13.100000,13.575000,13.100000,13.460000,8.536585,1865200
2016-01-13,13.655000,13.775000,13.350000,13.425000,8.514386,1189600
2016-01-14,13.425000,13.530000,13.280000,13.355000,8.469993,658600
2016-01-15,13.170000,13.310000,12.770000,12.985000,8.235332,1448600
2016-01-18,12.995000,13.015000,12.500000,12.500000,7.927735,553000
2016-01-19,12.880000,12.880000,12.435000,12.650000,8.022868,2122400
2016-01-20,12.625000,12.630000,11.740000,11.950000,7.578915,2295600
2016-01-21,11.920000,11.920000,11.370000,11.370000,7.211069,1892600
2016-01-22,11.560000,12.010000,11.405000,11.500000,7.293516,3603600
2016-01-26,11.490000,12.100000,11.310000,12.005000,7.613797,2322000
2016-01-27,11.995000,12.525000,11.995000,12.190000,7.731129,1718200
2016-01-28,12.270000,12.515000,12.115000,12.500000,7.927735,1316400
2016-01-29,12.695000,13.165000,12.500000,13.085000,8.298752,3141800
2016-02-01,13.465000,13.465000,12.840000,13.200000,8.371688,1410000
2016-02-02,13.005000,13.110000,12.450000,12.450000,7.896023,1207000
2016-02-03,12.535000,13.310000,12.300000,13.310000,8.441452,1139400
2016-02-04,13.465000,13.465000,12.215000,12.625000,8.007011,2256200
2016-02-05,12.690000,12.690000,11.680000,11.775000,7.467926,2062000
2016-02-10,11.735000,12.045000,11.615000,11.955000,7.582086,1065600
2016-02-11,11.865000,12.020000,11.690000,11.965000,7.588427,1582600
2016-02-12,11.925000,12.215000,11.795000,11.845000,7.512321,1229800
2016-02-15,11.945000,12.065000,11.600000,11.600000,7.356936,741000
2016-02-16,11.670000,11.785000,11.375000,11.380000,7.217409,1679600
2016-02-17,11.485000,11.895000,11.160000,11.895000,7.544034,2623800
2016-02-18,11.890000,12.265000,11.650000,12.125000,7.689902,1186400
2016-02-19,12.195000,12.395000,11.915000,12.075000,7.658192,801600
2016-02-22,12.170000,12.690000,12.055000,12.690000,8.048237,1066000
2016-02-23,12.725000,12.725000,11.810000,12.000000,7.610626,1724400
2016-02-24,11.800000,11.920000,11.400000,11.550000,7.325227,1711000
2016-02-25,11.545000,11.865000,11.330000,11.590000,7.350594,847800
2016-02-26,11.750000,11.885000,11.225000,11.355000,7.201553,734400
2016-02-29,11.400000,11.955000,11.300000,11.815000,7.493294,1100000
2016-03-01,11.880000,12.215000,11.750000,12.205000,7.740640,741400
2016-03-02,12.195000,12.600000,12.040000,12.595000,7.987987,1348800
2016-03-03,12.700000,13.400000,12.355000,12.850000,8.149711,2447600
2016-03-04,13.450000,13.450000,12.185000,12.775000,8.102144,1984000
2016-03-07,12.765000,13.455000,12.660000,13.175000,8.355833,1131600
2016-03-08,13.180000,13.745000,13.150000,13.525000,8.577809,1794200
2016-03-09,13.660000,14.115000,13.560000,13.845000,8.780758,1469800
2016-03-10,13.830000,14.140000,12.850000,13.880000,8.802958,2122200
2016-03-11,13.875000,14.395000,13.600000,14.240000,9.031276,1832600
2016-03-14,14.185000,14.325000,13.900000,14.150000,8.974196,1335000
2016-03-15,13.815000,13.815000,12.970000,13.005000,8.248016,2101200
2016-03-16,12.865000,13.275000,12.575000,13.095000,8.305097,1560400
2016-03-17,13.615000,14.915000,13.325000,14.405000,9.135921,1977600
2016-03-18,14.255000,14.255000,13.265000,14.100000,8.942484,2695000
2016-03-21,14.305000,14.450000,14.125000,14.250000,9.037620,1290000
2016-03-22,14.250000,14.400000,13.580000,13.775000,8.736362,1369000
2016-03-23,13.650000,13.715000,13.320000,13.575000,8.609519,715600
2016-03-24,13.515000,13.600000,13.295000,13.490000,8.555611,466200
2016-03-28,13.770000,13.795000,13.400000,13.570000,8.606347,823400
2016-03-29,13.630000,14.335000,13.630000,14.195000,9.002734,2062000
2016-03-30,14.200000,14.295000,13.750000,13.900000,8.859330,709200
2016-03-31,13.905000,13.925000,13.540000,13.865000,8.837021,1020400
2016-04-01,14.545000,14.545000,14.545000,14.545000,9.270427,1800
2016-04-04,14.010000,14.010000,14.010000,14.010000,8.929440,3200
2016-04-05,13.845000,13.845000,13.845000,13.845000,8.824274,400
2016-04-06,13.680000,14.045000,13.680000,14.015000,8.932628,865600
2016-04-07,14.045000,14.065000,13.700000,13.930000,8.878450,1442600
2016-04-08,14.290000,14.470000,14.125000,14.350000,9.146142,810200
2016-04-11,14.470000,14.825000,14.355000,14.555000,9.276802,1020800
2016-04-12,14.850000,14.850000,14.850000,14.850000,9.464824,13600
2016-04-13,14.620000,14.620000,14.620000,14.620000,9.318229,600
2016-04-14,14.740000,15.250000,14.595000,14.815000,9.442515,1738800
2016-04-15,14.815000,15.070000,14.570000,14.750000,9.401085,1585400
2016-04-18,14.840000,15.350000,14.705000,15.135000,9.646472,935000
2016-04-19,14.915000,14.915000,14.915000,14.915000,9.506253,9800
2016-04-20,14.780000,14.975000,14.550000,14.640000,9.330979,1064800
2016-04-22,14.500000,15.245000,14.250000,14.975000,9.544495,895200
2016-04-25,14.835000,14.835000,13.620000,13.745000,8.760539,2711800
2016-04-26,13.990000,14.285000,13.710000,13.920000,8.872077,804200
2016-04-27,13.925000,14.435000,13.830000,14.370000,9.158888,1253600
2016-04-28,14.235000,14.235000,13.520000,13.710000,8.738233,1494000
2016-04-29,13.810000,13.985000,13.635000,13.850000,8.827462,1329200
2016-05-02,13.905000,14.095000,13.765000,13.825000,8.811526,1269600
2016-05-03,13.890000,14.050000,13.800000,13.870000,8.840208,1348600
2016-05-04,14.100000,14.130000,13.700000,13.760000,8.770099,1999800
2016-05-05,13.850000,13.980000,12.950000,12.975000,8.269771,1449200
2016-05-06,12.955000,13.180000,12.500000,13.025000,8.301639,1240600
2016-05-09,13.005000,13.080000,12.635000,12.750000,8.126366,1995600
2016-05-10,12.900000,13.000000,12.545000,12.935000,8.244276,1057800
2016-05-11,13.150000,13.390000,13.050000,13.225000,8.429110,1087000
2016-05-12,13.360000,13.890000,13.305000,13.695000,8.728670,1174600
2016-05-13,13.690000,13.750000,13.300000,13.505000,8.607574,929200
2016-05-16,13.475000,13.560000,13.110000,13.140000,8.374933,619600
2016-05-17,13.100000,13.265000,12.725000,13.040000,8.311196,1422400
2016-05-18,12.920000,13.365000,12.735000,13.115000,8.359001,1183200
2016-05-19,13.025000,13.215000,12.855000,13.000000,8.285704,697600
2016-05-20,13.190000,13.350000,12.910000,13.010000,8.292078,668200
2016-05-23,12.975000,13.120000,12.770000,12.980000,8.272956,1005800
2016-05-24,13.015000,13.370000,12.805000,13.135000,8.371747,1281200
2016-05-25,13.270000,13.405000,12.785000,12.885000,8.212406,555200
2016-05-27,12.965000,13.175000,12.850000,13.045000,8.314385,644000
2016-05-30,13.230000,13.230000,12.970000,13.015000,8.295264,322800
2016-05-31,13.065000,13.375000,12.915000,13.200000,8.413177,1425800
2016-06-01,13.185000,13.285000,12.790000,12.915000,8.231528,964600
2016-06-02,12.975000,13.240000,12.805000,13.150000,8.381308,1402800
2016-06-03,13.250000,13.370000,12.890000,13.150000,8.381308,1351400
2016-06-06,13.080000,13.340000,12.955000,13.180000,8.400429,980200
2016-06-07,13.150000,13.320000,13.090000,13.250000,8.445043,846200
2016-06-08,13.315000,13.380000,13.205000,13.325000,8.492847,1241200
2016-06-09,13.385000,13.445000,13.040000,13.265000,8.454604,945800
2016-06-10,13.245000,13.280000,13.020000,13.020000,8.298451,755000
2016-06-13,13.020000,13.270000,12.860000,13.270000,8.457792,1038000
2016-06-14,13.230000,13.235000,12.945000,13.165000,8.390866,1827000
2016-06-15,13.280000,13.280000,13.020000,13.185000,8.403616,1806800
2016-06-16,13.075000,13.195000,12.900000,13.190000,8.406802,925400
2016-06-17,13.225000,13.290000,13.005000,13.100000,8.349442,1059800
2016-06-20,13.120000,13.390000,13.050000,13.305000,8.480099,838600
2016-06-21,13.200000,13.490000,13.130000,13.250000,8.445043,1230600
2016-06-22,13.205000,13.665000,13.205000,13.440000,8.566142,1012200
2016-06-23,13.500000,13.765000,13.500000,13.725000,8.747791,605800
2016-06-24,13.470000,13.745000,13.270000,13.470000,8.585263,926400
2016-06-27,13.505000,13.600000,12.980000,13.025000,8.301639,1321400
2016-06-28,13.110000,13.525000,13.075000,13.310000,8.483286,1829200
2016-06-29,13.390000,13.490000,13.170000,13.275000,8.460979,1596200
2016-06-30,13.265000,13.525000,13.170000,13.375000,8.524715,1453600
2016-07-01,13.315000,13.375000,13.210000,13.325000,8.492847,1608800
2016-07-04,13.400000,13.475000,13.235000,13.250000,8.445043,481400
2016-07-05,13.235000,13.305000,12.925000,12.975000,8.269771,968200
2016-07-06,13.000000,13.000000,12.580000,12.950000,8.253835,1239800
2016-07-07,13.025000,13.100000,12.865000,13.070000,8.330321,1163200
2016-07-08,13.070000,13.295000,13.070000,13.200000,8.413177,1148400
2016-07-11,13.300000,13.635000,13.295000,13.500000,8.604383,1521000
2016-07-12,13.635000,13.735000,13.280000,13.495000,8.601198,586400
2016-07-13,13.540000,13.990000,13.420000,13.835000,8.817900,1350200
2016-07-14,13.875000,14.265000,13.875000,14.025000,8.939000,1385800
2016-07-15,14.125000,14.215000,13.965000,14.065000,8.964494,817000
2016-07-18,14.075000,14.460000,14.075000,14.430000,9.197132,520000
2016-07-19,14.470000,14.490000,14.245000,14.450000,9.209879,591400
2016-07-20,14.400000,14.440000,14.260000,14.400000,9.178010,798600
2016-07-21,14.390000,14.460000,14.180000,14.400000,9.178010,754200
2016-07-22,14.395000,14.640000,14.330000,14.415000,9.187571,516600
